,sid,year,month,speed
871,PAIL,1984,1,10.5
872,PAIL,1984,2,8.0
873,PAIL,1984,3,8.2
874,PAIL,1984,4,9.3
875,PAIL,1984,5,8.1
876,PAIL,1984,6,7.5
877,PAIL,1984,7,7.4
878,PAIL,1984,8,9.3
879,PAIL,1984,9,8.8
880,PAIL,1984,10,9.3
881,PAIL,1984,11,9.6
882,PAIL,1984,12,10.2
883,PAIL,1985,1,11.8
884,PAIL,1985,2,9.7
885,PAIL,1985,3,11.4
886,PAIL,1985,4,9.1
887,PAIL,1985,5,8.7
888,PAIL,1985,6,8.8
889,PAIL,1985,7,7.4
890,PAIL,1985,8,9.0
891,PAIL,1985,9,10.6
892,PAIL,1985,10,10.8
893,PAIL,1985,11,12.8
894,PAIL,1985,12,13.5
895,PAIL,1986,1,9.5
896,PAIL,1986,2,11.2
897,PAIL,1986,3,8.2
898,PAIL,1986,4,9.5
899,PAIL,1986,5,8.9
900,PAIL,1986,6,11.4
901,PAIL,1986,7,9.7
902,PAIL,1986,8,10.7
903,PAIL,1986,9,9.4
904,PAIL,1986,10,9.7
905,PAIL,1986,11,11.8
906,PAIL,1986,12,13.1
907,PAIL,1987,1,12.2
908,PAIL,1987,2,12.7
909,PAIL,1987,3,11.1
910,PAIL,1987,4,10.1
911,PAIL,1987,5,9.5
912,PAIL,1987,6,10.7
913,PAIL,1987,7,8.7
914,PAIL,1987,8,8.2
915,PAIL,1987,9,11.1
916,PAIL,1987,10,10.6
917,PAIL,1987,11,9.8
918,PAIL,1987,12,9.9
919,PAIL,1988,1,11.4
920,PAIL,1988,2,13.5
921,PAIL,1988,3,10.4
922,PAIL,1988,4,11.5
923,PAIL,1988,5,9.5
924,PAIL,1988,6,8.3
925,PAIL,1988,7,7.1
926,PAIL,1988,8,10.1
927,PAIL,1988,9,9.6
928,PAIL,1988,10,9.6
929,PAIL,1988,11,10.4
930,PAIL,1988,12,13.1
931,PAIL,1989,1,12.6
932,PAIL,1989,2,12.0
933,PAIL,1989,3,9.0
934,PAIL,1989,4,9.6
935,PAIL,1989,5,10.5
936,PAIL,1989,6,10.6
937,PAIL,1989,7,9.0
938,PAIL,1989,8,9.9
939,PAIL,1989,9,11.2
940,PAIL,1989,10,12.5
941,PAIL,1989,11,11.5
942,PAIL,1989,12,11.4
943,PAIL,1990,1,10.7
944,PAIL,1990,2,9.8
945,PAIL,1990,3,10.1
946,PAIL,1990,4,8.8
947,PAIL,1990,5,11.0
948,PAIL,1990,6,9.6
949,PAIL,1990,7,9.2
950,PAIL,1990,8,9.3
951,PAIL,1990,9,11.8
952,PAIL,1990,10,11.4
953,PAIL,1990,11,12.7
954,PAIL,1990,12,13.1
955,PAIL,1991,1,10.8
956,PAIL,1991,2,10.9
957,PAIL,1991,3,8.9
958,PAIL,1991,4,10.9
959,PAIL,1991,5,11.4
960,PAIL,1991,6,11.2
961,PAIL,1991,7,8.0
962,PAIL,1991,8,9.8
963,PAIL,1991,9,13.4
964,PAIL,1991,10,12.1
965,PAIL,1991,11,11.6
966,PAIL,1991,12,11.0
967,PAIL,1992,1,11.5
968,PAIL,1992,2,8.4
969,PAIL,1992,3,11.2
970,PAIL,1992,4,9.7
971,PAIL,1992,5,9.6
972,PAIL,1992,6,10.7
973,PAIL,1992,7,8.3
974,PAIL,1992,8,11.7
975,PAIL,1992,9,11.8
976,PAIL,1992,10,10.3
977,PAIL,1992,11,10.6
978,PAIL,1992,12,10.4
979,PAIL,1993,1,9.7
980,PAIL,1993,2,11.9
981,PAIL,1993,3,10.8
982,PAIL,1993,4,10.2
983,PAIL,1993,5,10.0
984,PAIL,1993,6,10.1
985,PAIL,1993,7,8.6
986,PAIL,1993,8,9.9
987,PAIL,1993,9,12.2
988,PAIL,1993,10,9.9
989,PAIL,1993,11,11.7
990,PAIL,1993,12,11.3
991,PAIL,1994,1,9.7
992,PAIL,1994,2,11.9
993,PAIL,1994,3,14.1
994,PAIL,1994,4,9.1
995,PAIL,1994,5,10.2
996,PAIL,1994,6,9.2
997,PAIL,1994,7,10.0
998,PAIL,1994,8,9.1
999,PAIL,1994,9,10.2
1000,PAIL,1994,10,12.2
1001,PAIL,1994,11,12.8
1002,PAIL,1994,12,13.1
1003,PAIL,1995,1,10.6
1004,PAIL,1995,2,11.1
1005,PAIL,1995,3,10.0
1006,PAIL,1995,4,9.0
1007,PAIL,1995,5,10.9
1008,PAIL,1995,6,9.1
1009,PAIL,1995,7,9.2
1010,PAIL,1995,8,9.6
1011,PAIL,1995,9,10.0
1012,PAIL,1995,10,10.2
1013,PAIL,1995,11,10.9
1014,PAIL,1995,12,11.9
1015,PAIL,1996,1,10.3
1016,PAIL,1996,2,12.1
1017,PAIL,1996,3,7.7
1018,PAIL,1996,4,9.4
1019,PAIL,1996,5,9.6
1020,PAIL,1996,6,10.3
1021,PAIL,1996,7,10.8
1022,PAIL,1996,8,9.1
1023,PAIL,1996,9,10.5
1024,PAIL,1996,10,11.5
1025,PAIL,1996,11,12.7
1026,PAIL,1996,12,11.8
1027,PAIL,1997,1,12.5
1028,PAIL,1997,2,12.5
1029,PAIL,1997,3,10.0
1030,PAIL,1997,4,12.3
1031,PAIL,1997,5,10.4
1032,PAIL,1997,6,8.9
1033,PAIL,1997,7,9.5
1034,PAIL,1997,8,11.4
1035,PAIL,1997,9,11.6
1036,PAIL,1997,10,12.1
1037,PAIL,1997,11,13.1
1038,PAIL,1997,12,10.9
1039,PAIL,1998,1,10.9
1040,PAIL,1998,2,8.5
1041,PAIL,1998,3,12.9
1042,PAIL,1998,4,11.1
1043,PAIL,1998,5,12.7
1044,PAIL,1998,6,11.0
1045,PAIL,1998,7,8.4
1046,PAIL,1998,8,10.1
1047,PAIL,1998,9,10.1
1048,PAIL,1998,10,10.0
1049,PAIL,1998,11,11.5
1050,PAIL,1998,12,10.9
1051,PAIL,1999,1,11.9
1052,PAIL,1999,2,9.7
1053,PAIL,1999,3,9.5
1054,PAIL,1999,4,11.6
1055,PAIL,1999,5,10.1
1056,PAIL,1999,6,8.5
1057,PAIL,1999,7,8.8
1058,PAIL,1999,8,9.2
1059,PAIL,1999,9,10.7
1060,PAIL,1999,10,9.2
1061,PAIL,1999,11,10.8
1062,PAIL,1999,12,10.0
1063,PAIL,2000,1,9.7
1064,PAIL,2000,2,12.0
1065,PAIL,2000,3,11.9
1066,PAIL,2000,4,8.7
1067,PAIL,2000,5,9.4
1068,PAIL,2000,6,9.1
1069,PAIL,2000,7,8.5
1070,PAIL,2000,8,10.7
1071,PAIL,2000,9,10.3
1072,PAIL,2000,10,9.8
1073,PAIL,2000,11,13.1
1074,PAIL,2000,12,16.2
1075,PAIL,2001,1,13.6
1076,PAIL,2001,2,12.1
1077,PAIL,2001,3,11.1
1078,PAIL,2001,4,10.5
1079,PAIL,2001,5,8.6
1080,PAIL,2001,6,8.5
1081,PAIL,2001,7,8.6
1082,PAIL,2001,8,8.7
1083,PAIL,2001,9,8.8
1084,PAIL,2001,10,12.4
1085,PAIL,2001,11,10.2
1086,PAIL,2001,12,10.8
1087,PAIL,2002,1,13.2
1088,PAIL,2002,2,13.7
1089,PAIL,2002,3,9.7
1090,PAIL,2002,4,8.9
1091,PAIL,2002,5,7.4
1092,PAIL,2002,6,8.3
1093,PAIM,1980,1,4.7
1094,PAIM,1980,2,7.1
1095,PAIM,1980,3,4.9
1096,PAIM,1980,4,7.0
1097,PAIM,1980,5,5.3
1098,PAIM,1980,6,3.7
1099,PAIM,1980,7,2.4
1100,PAIM,1980,8,2.7
1101,PAIM,1980,9,5.2
1102,PAIM,1980,10,4.4
1103,PAIM,1980,11,4.6
1104,PAIM,1980,12,2.7
1105,PAIM,1981,1,5.5
1106,PAIM,1981,2,5.2
1107,PAIM,1981,3,6.8
1108,PAIM,1981,4,6.0
1109,PAIM,1981,5,4.3
1110,PAIM,1981,6,5.1
1111,PAIM,1981,7,3.6
1112,PAIM,1981,8,2.8
1113,PAIM,1981,9,5.2
1114,PAIM,1981,10,4.4
1115,PAIM,1981,11,6.6
1116,PAIM,1981,12,3.5
1117,PAIM,1982,1,9.5
1118,PAIM,1982,2,3.0
1119,PAIM,1982,3,3.7
1120,PAIM,1982,4,3.6
1121,PAIM,1982,5,4.1
1122,PAIM,1982,6,2.9
1123,PAIM,1982,7,4.0
1124,PAIM,1982,8,2.5
1125,PAIM,1982,9,3.6
1126,PAIM,1982,10,3.6
1127,PAIM,1982,11,4.9
1128,PAIM,1982,12,8.8
1129,PAIM,1983,1,10.3
1130,PAIM,1983,2,7.9
1131,PAIM,1983,3,7.8
1132,PAIM,1983,4,4.7
1133,PAIM,1983,5,6.6
1134,PAIM,1983,6,3.9
1135,PAIM,1983,7,2.6
1136,PAIM,1983,8,2.8
1137,PAIM,1983,9,2.9
1138,PAIM,1983,10,4.5
1139,PAIM,1983,11,4.1
1140,PAIM,1983,12,3.9
1141,PAIM,1984,1,2.8
1142,PAIM,1984,2,4.0
1143,PAIM,1984,3,7.1
1144,PAIM,1984,4,3.3
1145,PAIM,1984,5,4.5
1146,PAIM,1984,6,3.6
1147,PAIM,1984,7,3.3
1148,PAIM,1984,8,2.8
1149,PAIM,1984,9,4.0
1150,PAIM,1984,10,5.1
1151,PAIM,1984,11,6.3
1152,PAIM,1984,12,3.5
1153,PAIM,1985,1,4.2
1154,PAIM,1985,2,2.7
1155,PAIM,1985,3,0.8
1156,PAIM,1985,4,3.8
1157,PAIM,1985,5,4.2
1158,PAIM,1985,6,4.1
1159,PAIM,1985,7,3.7
1160,PAIM,1985,8,3.3
1161,PAIM,1985,9,3.6
1162,PAIM,1985,10,4.4
1163,PAIM,1985,11,7.0
1164,PAIM,1985,12,5.3
1165,PAIM,1986,1,6.4
1166,PAIM,1986,2,3.3
1167,PAIM,1986,3,4.5
1168,PAIM,1986,4,3.9
1169,PAIM,1986,5,4.5
1170,PAIM,1986,6,3.8
1171,PAIM,1986,7,3.2
1172,PAIM,1986,8,3.3
1173,PAIM,1986,9,3.2
1174,PAIM,1986,10,3.6
1175,PAIM,1986,11,10.7
1176,PAIM,1986,12,6.3
1177,PAIM,1987,1,5.2
1178,PAIM,1987,2,4.8
1179,PAIM,1987,3,5.1
1180,PAIM,1987,4,2.5
1181,PAIM,1987,5,2.0
1182,PAIM,1987,6,2.2
1183,PAIM,1987,7,4.8
1184,PAIM,1987,8,4.5
1185,PAIM,1987,9,1.3
1186,PAIM,1987,10,5.6
1187,PAIM,1987,11,6.6
1188,PAIM,1987,12,2.9
1189,PAIM,1988,1,7.1
1190,PAIM,1988,2,8.8
1191,PAIM,1988,3,5.4
1192,PAIM,1988,4,4.5
1193,PAIM,1988,5,3.6
1194,PAIM,1988,6,2.7
1195,PAIM,1988,7,2.9
1196,PAIM,1988,8,4.4
1197,PAIM,1988,9,3.5
1198,PAIM,1988,10,4.4
1199,PAIM,1988,11,9.8
1200,PAIM,1988,12,6.0
1201,PAIM,1989,1,0.8
1202,PAIM,1989,2,2.3
1203,PAIM,1989,3,6.0
1204,PAIM,1989,4,5.1
1205,PAIM,1989,5,4.4
1206,PAIM,1989,6,3.1
1207,PAIM,1989,7,3.0
1208,PAIM,1989,8,1.0
1209,PAIM,1989,9,3.8
1210,PAIM,1989,10,2.6
1211,PAIM,1989,11,2.3
1212,PAIM,1989,12,4.7
1213,PAIM,1990,1,3.4
1214,PAIM,1990,2,2.2
1215,PAIM,1990,3,1.7
1216,PAIM,1990,4,0.2
1217,PAIM,1990,5,0.6
1218,PAIM,1990,6,2.6
1219,PAIM,1990,7,1.8
1220,PAIM,1990,8,2.4
1221,PAIM,1990,9,2.6
1222,PAIM,1990,10,4.4
1223,PAIM,1990,11,0.7
1224,PAIM,1990,12,3.5
1225,PAIM,1991,1,0.5
1226,PAIM,1991,2,6.5
1227,PAIM,1991,3,4.8
1228,PAIM,1991,4,3.1
1229,PAIM,1991,5,4.7
1230,PAIM,1991,6,2.4
1231,PAIM,1991,7,3.3
1232,PAIM,1991,8,7.6
1233,PAIM,1991,9,9.1
1234,PAIM,1991,10,7.5
1235,PAIM,1991,11,9.8
1236,PAIM,1991,12,8.1
1237,PAIM,1992,1,8.3
1238,PAIM,1992,2,4.1
1239,PAIM,1992,3,5.8
1240,PAIM,1992,4,8.0
1241,PAIM,1992,5,6.9
1242,PAIM,1992,6,5.4
1243,PAIM,1992,7,5.4
1244,PAIM,1992,8,4.7
1245,PAIM,1992,9,7.3
1246,PAIM,1992,10,5.9
1247,PAIM,1992,11,6.2
1248,PAIM,1992,12,6.7
1249,PAIM,1993,1,4.4
1250,PAIM,1993,2,7.7
1251,PAIM,1993,3,5.5
1252,PAIM,1993,4,9.4
1253,PAIM,1993,5,10.1
1254,PAIM,1993,6,5.6
1255,PAIM,1993,7,5.2
1256,PAIM,1993,8,5.2
1257,PAIM,1993,9,5.1
1258,PAIM,1993,10,5.3
1259,PAIM,1993,11,3.8
1260,PAIM,1993,12,14.7
1261,PAIM,1994,1,15.5
1262,PAIM,1994,2,6.0
1263,PAIM,1994,3,6.1
1264,PAIM,1994,4,10.9
1265,PAIM,1994,5,6.5
1266,PAIM,1994,6,6.6
1267,PAIM,1994,7,4.3
1268,PAIM,1994,8,4.7
1269,PAIM,1994,9,8.2
1270,PAIM,1994,10,5.3
1271,PAIM,1994,11,6.4
1272,PAIM,1994,12,3.9
1273,PAIM,1995,1,6.0
1274,PAIM,1995,2,7.3
1275,PAIM,1995,3,7.3
1276,PAIM,1995,4,6.7
1277,PAIM,1995,5,7.0
1278,PAIM,1995,6,5.9
1279,PAIM,1995,7,6.8
1280,PAIM,1995,8,4.6
1281,PAIM,1995,9,6.8
1282,PAIM,1995,10,6.9
1283,PAIM,1995,11,6.8
1284,PAIM,1995,12,11.1
1285,PAIM,1996,1,2.5
1286,PAIM,1996,2,4.5
1287,PAIM,1996,3,5.8
1288,PAIM,1996,4,9.4
1289,PAIM,1996,5,6.2
1290,PAIM,1996,6,5.7
1291,PAIM,1996,7,4.9
1292,PAIM,1996,8,5.6
1293,PAIM,1996,9,7.0
1294,PAIM,1996,10,4.7
1295,PAIM,1996,11,5.1
1296,PAIM,1996,12,3.3
1297,PAIM,1997,1,5.0
1298,PAIM,1997,2,8.7
1299,PAIM,1997,3,6.6
1300,PAIM,1997,4,6.0
1301,PAIM,1997,5,5.4
1302,PAIM,1997,6,6.4
1303,PAIM,1997,7,5.5
1304,PAIM,1997,8,4.2
1305,PAIM,1997,9,5.9
1306,PAIM,1997,10,4.5
1307,PAIM,1997,11,4.5
1308,PAIM,1997,12,2.6
1309,PAIM,1998,1,5.3
1310,PAIM,1998,2,7.2
1311,PAIM,1998,3,6.2
1312,PAIM,1998,4,5.6
1313,PAIM,1998,5,7.2
1314,PAIM,1998,6,4.5
1315,PAIM,1998,7,4.4
1316,PAIM,1998,8,4.3
1317,PAIM,1998,9,5.3
1318,PAIM,1998,10,6.5
1319,PAIM,1998,11,6.0
1320,PAIM,1998,12,5.8
1321,PAIM,1999,1,7.3
1322,PAIM,1999,2,4.5
1323,PAIM,1999,3,8.7
1324,PAIM,1999,4,7.4
1325,PAIM,1999,5,5.8
1326,PAIM,1999,6,5.5
1327,PAIM,1999,7,5.5
1328,PAIM,1999,8,4.0
1329,PAIM,1999,9,5.1
1330,PAIM,1999,10,7.3
1331,PAIM,1999,11,6.1
1332,PAIM,1999,12,9.4
1333,PAIM,2000,1,5.0
1334,PAIM,2000,2,6.0
1335,PAIM,2000,3,9.7
1336,PAIM,2000,4,8.0
1337,PAIM,2000,5,6.5
1338,PAIM,2000,6,5.6
1339,PAIM,2000,7,4.8
1340,PAIM,2000,8,5.4
1341,PAIM,2000,9,3.6
1342,PAIM,2000,10,4.7
1343,PAIM,2000,11,3.1
1344,PAIM,2000,12,10.4
1345,PAIM,2001,1,8.4
1346,PAIM,2001,2,4.7
1347,PAIM,2001,3,5.2
1348,PAIM,2001,4,9.8
1349,PAIM,2001,5,6.0
1350,PAIM,2001,6,6.0
1351,PAIM,2001,7,4.3
1352,PAIM,2001,8,7.2
1353,PAIM,2001,9,3.3
1354,PAIM,2001,10,5.8
1355,PAIM,2001,11,7.0
1356,PAIM,2001,12,4.2
1357,PAIM,2002,1,3.3
1358,PAIM,2002,2,8.7
1359,PAIM,2002,3,4.7
1360,PAIM,2002,4,5.1
1361,PAIM,2002,5,7.1
1362,PAIM,2002,6,6.0
1363,PAIM,2002,7,4.7
1364,PAIM,2002,8,5.4
1365,PAIM,2002,9,3.0
1366,PAIM,2002,10,4.6
1367,PAIM,2002,11,8.7
1368,PAIM,2002,12,3.6
1369,PAIM,2003,1,11.0
1370,PAIM,2003,2,6.8
1371,PAIM,2003,3,4.1
1372,PAIM,2003,4,6.6
1373,PAIM,2003,5,6.6
1374,PAIM,2003,6,4.5
1375,PAIM,2003,7,5.7
1376,PAIM,2003,8,4.7
1377,PAIM,2003,9,4.7
1378,PAIM,2003,10,4.6
1379,PAIM,2003,11,2.5
1380,PAIM,2003,12,6.8
1381,PAIM,2004,1,9.1
1382,PAIM,2004,2,7.9
1383,PAIM,2004,3,7.1
1384,PAIM,2004,4,7.5
1385,PAIM,2004,5,4.4
1386,PAIM,2004,6,4.3
1387,PAIM,2004,7,5.2
1388,PAIM,2004,8,5.8
1389,PAIM,2004,9,4.8
1390,PAIM,2004,10,4.2
1391,PAIM,2004,11,3.5
1392,PAIM,2004,12,8.4
1393,PAIM,2005,1,5.3
1394,PAIM,2005,2,2.0
1395,PAIM,2005,3,9.2
1396,PAIM,2005,4,5.1
1397,PAIM,2005,5,5.5
1398,PAIM,2005,6,4.5
1399,PAIM,2005,7,4.7
1400,PAIM,2005,8,4.1
1401,PAIM,2005,9,4.6
1402,PAIM,2005,10,6.7
1403,PAIM,2005,11,8.0
1404,PAIM,2005,12,7.7
1405,PAIM,2006,1,2.8
1406,PAIM,2006,2,5.4
1407,PAIM,2006,3,6.4
1408,PAIM,2006,4,5.4
1409,PAIM,2006,5,6.1
1410,PAIM,2006,6,5.8
1411,PAIM,2006,7,4.7
1412,PAIM,2006,8,4.7
1413,PAIM,2006,9,4.7
1414,PAIM,2006,10,3.4
1415,PAIM,2006,11,5.1
1416,PAIM,2006,12,3.6
1417,PAIM,2007,1,4.5
1418,PAIM,2007,2,7.4
1419,PAIM,2007,3,6.0
1420,PAIM,2007,4,5.9
1421,PAIM,2007,5,6.4
1422,PAIM,2007,6,4.4
1423,PAIM,2007,7,4.3
1424,PAIM,2007,8,4.2
1425,PAIM,2007,9,4.8
1426,PAIM,2007,10,5.7
1427,PAIM,2007,11,5.1
1428,PAIM,2007,12,5.6
1429,PAIM,2008,1,5.1
1430,PAIM,2008,2,5.6
1431,PAIM,2008,3,10.4
1432,PAIM,2008,4,4.7
1433,PAIM,2008,5,6.5
1434,PAIM,2008,6,4.6
1435,PAIM,2008,7,5.5
1436,PAIM,2008,8,5.3
1437,PAIM,2008,9,6.8
1438,PAIM,2008,10,3.5
1439,PAIM,2008,11,6.2
1440,PAIM,2008,12,6.4
1441,PAIM,2009,1,5.5
1442,PAIM,2009,2,2.9
1443,PAIM,2009,3,11.1
1444,PAIM,2009,4,4.7
1445,PAIM,2009,5,5.2
1446,PAIM,2009,6,4.9
1447,PAIM,2009,7,4.0
1448,PAIM,2009,8,4.0
1449,PAIM,2009,9,5.2
1450,PAIM,2009,10,5.3
1451,PAIM,2009,11,4.4
1452,PAIM,2009,12,5.1
1453,PAIM,2010,1,7.4
1454,PAIM,2010,2,5.9
1455,PAIM,2010,3,7.3
1456,PAIM,2010,4,6.2
1457,PAIM,2010,5,6.0
1458,PAIM,2010,6,4.0
1459,PAIM,2010,7,4.5
1460,PAIM,2010,8,3.6
1461,PAIM,2010,9,4.9
1462,PAIM,2010,10,7.0
1463,PAIM,2010,11,9.8
1464,PAIM,2010,12,11.8
1465,PAIM,2011,1,10.0
1466,PAIM,2011,2,8.6
1467,PAIM,2011,3,9.4
1468,PAIM,2011,4,9.3
1469,PAIM,2011,5,7.3
1470,PAIM,2011,6,7.0
1471,PAIM,2011,7,4.5
1472,PAIM,2011,8,3.3
1473,PAIM,2011,9,5.5
1474,PAIM,2011,10,3.9
1475,PAIM,2011,11,6.1
1476,PAIM,2011,12,5.9
1477,PAIM,2012,1,3.7
1478,PAIM,2012,2,5.7
1479,PAIM,2012,3,9.2
1480,PAIM,2012,4,6.2
1481,PAIM,2012,5,6.0
1482,PAIM,2012,6,5.7
1483,PAIM,2012,7,3.5
1484,PAIM,2012,8,3.2
1485,PAIM,2012,9,5.7
1486,PAIM,2012,10,5.4
1487,PAIM,2012,11,9.1
1488,PAIM,2012,12,8.3
1489,PAIM,2013,1,9.8
1490,PAIM,2013,2,9.7
1491,PAIM,2013,3,7.4
1492,PAIM,2013,4,8.6
1493,PAIM,2013,5,7.5
1494,PAIM,2013,6,6.7
1495,PAIM,2013,7,6.3
1496,PAIM,2013,8,4.2
1497,PAIM,2013,9,5.0
1498,PAIM,2013,10,4.8
1499,PAIM,2013,11,6.2
1500,PAIM,2013,12,8.4
1501,PAIM,2014,1,8.2
1502,PAIM,2014,2,10.2
1503,PAIM,2014,3,10.0
1504,PAIM,2014,4,7.6
1505,PAIM,2014,5,6.5
1506,PAIM,2014,6,6.2
1507,PAIM,2014,7,6.2
1508,PAIM,2014,8,5.2
1509,PAIM,2014,9,6.5
1510,PAIM,2014,10,8.3
1511,PAIM,2014,11,9.1
1512,PAIM,2014,12,8.7
1513,PAIM,2015,1,2.1
1514,PASC,1980,1,17.6
1515,PASC,1980,2,13.7
1516,PASC,1980,3,16.9
1517,PASC,1980,4,19.3
1518,PASC,1980,5,19.6
1519,PASC,1980,6,13.0
1520,PASC,1980,7,18.0
1521,PASC,1980,8,13.0
1522,PASC,1980,9,15.9
1523,PASC,1980,10,13.1
1524,PASC,1980,11,18.1
1525,PASC,1980,12,14.8
1526,PASC,1981,1,14.2
1527,PASC,1981,2,15.7
1528,PASC,1981,3,16.4
1529,PASC,1981,4,11.0
1530,PASC,1981,5,13.2
1531,PASC,1981,6,15.5
1532,PASC,1981,7,14.2
1533,PASC,1981,8,12.8
1534,PASC,1981,9,13.5
1535,PASC,1981,10,15.2
1536,PASC,1981,11,14.6
1537,PASC,1981,12,13.9
1538,PASC,1982,1,14.1
1539,PASC,1982,2,16.8
1540,PASC,1982,3,16.3
1541,PASC,1982,4,12.3
1542,PASC,1982,5,12.8
1543,PASC,1982,6,12.9
1544,PASC,1982,7,11.5
1545,PASC,1982,8,12.8
1546,PASC,1982,9,14.4
1547,PASC,1982,10,16.0
1548,PASC,1982,11,17.7
1549,PASC,1982,12,16.0
1550,PASC,1983,1,13.7
1551,PASC,1983,2,17.4
1552,PASC,1983,3,14.4
1553,PASC,1983,4,15.1
1554,PASC,1983,5,15.2
1555,PASC,1983,6,14.0
1556,PASC,1983,7,12.3
1557,PASC,1983,8,13.3
1558,PASC,1983,9,13.8
1559,PASC,1983,10,12.4
1560,PASC,1983,11,10.0
1561,PASC,1983,12,14.6
1562,PASC,1984,1,14.2
1563,PASC,1984,2,14.1
1564,PASC,1984,3,14.5
1565,PASC,1984,4,12.4
1566,PASC,1984,5,13.4
1567,PASC,1984,6,11.2
1568,PASC,1984,7,11.9
1569,PASC,1984,8,11.7
1570,PASC,1984,9,11.9
1571,PASC,1984,10,16.9
1572,PASC,1984,11,12.9
1573,PASC,1984,12,14.4
1574,PASC,1985,1,17.4
1575,PASC,1985,2,15.3
1576,PASC,1985,3,13.8
1577,PASC,1985,4,11.4
1578,PASC,1985,5,13.8
1579,PASC,1985,6,14.3
1580,PASC,1985,7,13.9
1581,PASC,1985,8,12.5
1582,PASC,1985,9,15.1
1583,PASC,1985,10,16.4
1584,PASC,1985,11,16.3
1585,PASC,1985,12,14.3
1586,PASC,1986,1,16.6
1587,PASC,1986,2,13.8
1588,PASC,1986,3,13.2
1589,PASC,1986,4,12.6
1590,PASC,1986,5,11.4
1591,PASC,1986,6,15.2
1592,PASC,1986,7,14.2
1593,PASC,1986,8,13.5
1594,PASC,1986,9,14.4
1595,PASC,1986,10,13.1
1596,PASC,1986,11,12.5
1597,PASC,1986,12,14.9
1598,PASC,1987,1,14.0
1599,PASC,1987,2,12.4
1600,PASC,1987,3,11.7
1601,PASC,1987,4,12.5
1602,PASC,1987,5,15.9
1603,PASC,1987,6,16.5
1604,PASC,1987,7,14.4
1605,PASC,1987,8,14.1
1606,PASC,1987,9,13.5
1607,PASC,1987,10,12.7
1608,PASC,1987,11,17.0
1609,PASC,1987,12,13.2
1610,PASC,1988,1,12.5
1611,PASC,1988,2,12.9
1612,PASC,1988,3,13.4
1613,PASC,1988,4,13.4
1614,PASC,1988,5,17.7
1615,PASC,1988,6,13.0
1616,PASC,1988,7,12.8
1617,PASC,1988,8,13.5
1618,PASC,1988,9,12.0
1619,PASC,1988,10,14.0
1620,PASC,1988,11,12.6
1621,PASC,1988,12,11.5
1622,PASC,1989,1,12.2
1623,PASC,1989,2,15.7
1624,PASC,1989,3,14.2
1625,PASC,1989,4,14.7
1626,PASC,1989,5,12.2
1627,PASC,1989,6,12.0
1628,PASC,1989,7,11.0
1629,PASC,1989,8,10.9
1630,PASC,1989,9,11.5
1631,PASC,1989,10,12.8
1632,PASC,1989,11,11.1
1633,PASC,1989,12,14.6
1634,PASC,1990,1,10.2
1635,PASC,1990,2,14.0
1636,PASC,1990,3,11.7
1637,PASC,1990,4,13.2
1638,PASC,1990,5,13.4
1639,PASC,1990,6,11.5
1640,PASC,1990,7,12.2
1641,PASC,1990,8,15.6
1642,PASC,1990,9,14.7
1643,PASC,1990,10,12.8
1644,PASC,1990,11,11.6
1645,PASC,1990,12,12.3
1646,PASC,1991,1,14.6
1647,PASC,1991,2,12.7
1648,PASC,1991,3,12.2
1649,PASC,1991,4,9.9
1650,PASC,1991,5,13.5
1651,PASC,1991,6,13.6
1652,PASC,1991,7,10.7
1653,PASC,1991,8,12.2
1654,PASC,1991,9,13.8
1655,PASC,1991,10,9.8
1656,PASC,1991,11,10.8
1657,PASC,1991,12,10.9
1658,PASC,1992,1,14.7
1659,PASC,1992,2,10.1
1660,PASC,1992,3,9.3
1661,PASC,1992,4,13.2
1662,PASC,1992,5,12.7
1663,PASC,1992,6,11.8
1664,PASC,1992,7,12.8
1665,PASC,1992,8,11.4
1666,PASC,1992,9,11.6
1667,PASC,1992,10,13.3
1668,PASC,1992,11,11.2
1669,PASC,1992,12,14.2
1670,PASC,1993,1,16.0
1671,PASC,1993,2,13.4
1672,PASC,1993,3,10.9
1673,PASC,1993,4,11.2
1674,PASC,1993,5,16.9
1675,PASC,1993,6,12.3
1676,PASC,1993,7,12.7
1677,PASC,1993,8,11.5
1678,PASC,1993,9,13.5
1679,PASC,1993,10,14.3
1680,PASC,1993,11,13.5
1681,PASC,1993,12,16.8
1682,PASC,1994,1,17.4
1683,PASC,1994,2,12.7
1684,PASC,1994,3,14.4
1685,PASC,1994,4,11.3
1686,PASC,1994,5,16.1
1687,PASC,1994,6,9.8
1688,PASC,1994,7,10.0
1689,PASC,1994,8,11.5
1690,PASC,1994,9,14.5
1691,PASC,1994,10,9.6
1692,PASC,1994,11,14.6
1693,PASC,1994,12,12.1
1694,PASC,1995,1,12.5
1695,PASC,1995,2,14.0
1696,PASC,1995,3,14.8
1697,PASC,1995,4,12.2
1698,PASC,1995,5,14.1
1699,PASC,1995,6,12.9
1700,PASC,1995,7,11.0
1701,PASC,1995,8,10.2
1702,PASC,1995,9,14.2
1703,PASC,1995,10,15.9
1704,PASC,1995,11,10.6
1705,PASC,1995,12,16.0
1706,PASC,1996,1,11.1
1707,PASC,1996,2,14.1
1708,PASC,1996,3,12.3
1709,PASC,1996,4,9.8
1710,PASC,1996,5,11.1
1711,PASC,1996,6,12.6
1712,PASC,1996,7,11.7
